"","complnum","date","code1","offense_desc1","code2","offense_desc2","crimesuccess","crimelevel","jurisdic","loc_desc","premise_type","park","Latitude","Longitude","Lat_Lon","compl_year","compl_month","compl_day"
"3645",804547848,"01/12/2016",109,"GRAND LARCENY",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.741506303,-73.979738601,"(40.741506303, -73.979738601)","2016","12","01"
"3646",562074271,"01/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2016","12","01"
"3647",731891732,"01/12/2016",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.795814831,-73.937101065,"(40.795814831, -73.937101065)","2016","12","01"
"3648",654105212,"01/12/2016",109,"GRAND LARCENY",424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.758232371,-73.977430585,"(40.758232371, -73.977430585)","2016","12","01"
"3649",638909276,"01/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"OTHER","RIVERSIDE PARK",40.800340792,-73.971460305,"(40.800340792, -73.971460305)","2016","12","01"
"3650",164431594,"01/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.779168082,-73.954784146,"(40.779168082, -73.954784146)","2016","12","01"
"3651",770614780,"01/12/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.754699165,-73.993500894,"(40.754699165, -73.993500894)","2016","12","01"
"3652",969742425,"01/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","RESIDENCE - APT. HOUSE",NA,40.825148285,-73.949470352,"(40.825148285, -73.949470352)","2016","12","01"
"3653",368382411,"01/12/2016",352,"CRIMINAL TRESPASS",205,"TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.720450333,-73.97491448,"(40.720450333, -73.97491448)","2016","12","01"
"3654",742370317,"01/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.725651364,-73.992064198,"(40.725651364, -73.992064198)","2016","12","01"
"3655",439765232,"01/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.74530132,-73.998489317,"(40.74530132, -73.998489317)","2016","12","01"
"3656",802039007,"01/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","DOCTOR/DENTIST OFFICE",NA,40.763522976,-73.987070815,"(40.763522976, -73.987070815)","2016","12","01"
"3657",458840689,"01/12/2016",107,"BURGLARY",211,"BURGLARY,COMMERCIAL,DAY","COMPLETED","FELONY","PORT AUTHORITY","INSIDE","DRUG STORE",NA,40.756266207,-73.990501248,"(40.756266207, -73.990501248)","2016","12","01"
"3658",875666189,"01/12/2016",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","SMALL MERCHANT",NA,40.714831622,-73.993677928,"(40.714831622, -73.993677928)","2016","12","01"
"3659",402851845,"01/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.792020429,-73.95172014,"(40.792020429, -73.95172014)","2016","12","01"
"3660",570447325,"01/12/2016",236,"DANGEROUS WEAPONS",782,"WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.794743887,-73.969873606,"(40.794743887, -73.969873606)","2016","12","01"
"3661",812432732,"01/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.751449824,-73.976050545,"(40.751449824, -73.976050545)","2016","12","01"
"3662",130037799,"01/12/2016",353,"UNAUTHORIZED USE OF A VEHICLE",462,"UNAUTHORIZED USE VEHICLE 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.802620306,-73.951087574,"(40.802620306, -73.951087574)","2016","12","01"
"3663",336904159,"01/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.7336222,-73.993059131,"(40.7336222, -73.993059131)","2016","12","01"
"3664",245315644,"01/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.708774095,-73.998533426,"(40.708774095, -73.998533426)","2016","12","01"
"3665",943382793,"01/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.757557412,-73.978741087,"(40.757557412, -73.978741087)","2016","12","01"
"3666",465153689,"01/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.816871547,-73.935621598,"(40.816871547, -73.935621598)","2016","12","01"
"3667",580962242,"01/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.863003221,-73.924253843,"(40.863003221, -73.924253843)","2016","12","01"
"3668",668916514,"01/12/2016",109,"GRAND LARCENY",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.746319478,-73.994039447,"(40.746319478, -73.994039447)","2016","12","01"
"3669",328494262,"01/12/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",661,"LEWDNESS,PUBLIC","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2016","12","01"
"3670",490189186,"01/12/2016",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.718297742,-73.987425902,"(40.718297742, -73.987425902)","2016","12","01"
"3671",112896814,"01/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","PUBLIC SCHOOL",NA,40.817429342,-73.947687868,"(40.817429342, -73.947687868)","2016","12","01"
"3672",209883110,"01/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","OTHER",NA,40.706045327,-74.010529637,"(40.706045327, -74.010529637)","2016","12","01"
"3673",166870850,"01/12/2016",118,"DANGEROUS WEAPONS",793,"WEAPONS POSSESSION 3","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.737203099,-73.983272598,"(40.737203099, -73.983272598)","2016","12","01"
"3674",207517792,"01/12/2016",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.851623994,-73.933668571,"(40.851623994, -73.933668571)","2016","12","01"
"3675",795663836,"01/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.82125804,-73.953671641,"(40.82125804, -73.953671641)","2016","12","01"
"3676",879128189,"01/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.724051381,-73.996180836,"(40.724051381, -73.996180836)","2016","12","01"
"3677",972335632,"01/12/2016",678,"MISCELLANEOUS PENAL LAW",566,"MARIJUANA, POSSESSION","COMPLETED","VIOLATION","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.737203099,-73.983272598,"(40.737203099, -73.983272598)","2016","12","01"
"3678",218764258,"01/12/2016",236,"DANGEROUS WEAPONS",782,"WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.719404551,-74.001884563,"(40.719404551, -74.001884563)","2016","12","01"
"3679",621356127,"01/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GROCERY/BODEGA",NA,40.806081867,-73.940403751,"(40.806081867, -73.940403751)","2016","12","01"
"3680",893105115,"01/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.719858974,-73.983222838,"(40.719858974, -73.983222838)","2016","12","01"
"3681",673374172,"01/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.711389864,-74.000106051,"(40.711389864, -74.000106051)","2016","12","01"
"3682",930629061,"01/12/2016",109,"GRAND LARCENY",426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER","ATTEMPTED","FELONY","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.777646786,-73.982370607,"(40.777646786, -73.982370607)","2016","12","01"
"3683",903057407,"01/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.751978863,-73.989917158,"(40.751978863, -73.989917158)","2016","12","01"
"3684",613510477,"01/12/2016",232,"POSSESSION OF STOLEN PROPERTY",490,"STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.793819759,-73.943047538,"(40.793819759, -73.943047538)","2016","12","01"
"3685",857007902,"01/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",750,"RESISTING ARREST","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.730600184,-73.992409987,"(40.730600184, -73.992409987)","2016","12","01"
"3686",161835917,"01/12/2016",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.724701804,-73.994182083,"(40.724701804, -73.994182083)","2016","12","01"
"3687",800798772,"01/12/2016",232,"POSSESSION OF STOLEN PROPERTY",490,"STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.791915591,-73.944432345,"(40.791915591, -73.944432345)","2016","12","01"
"3688",123559362,"01/12/2016",232,"POSSESSION OF STOLEN PROPERTY",490,"STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","STREET",NA,40.793819759,-73.943047538,"(40.793819759, -73.943047538)","2016","12","01"
"3689",167709888,"01/12/2016",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","VARIETY STORE",NA,40.71918772,-74.001581528,"(40.71918772, -74.001581528)","2016","12","01"
"3690",491031659,"01/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.793018644,-73.974847412,"(40.793018644, -73.974847412)","2016","12","01"
"3691",161060216,"01/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GYM/FITNESS FACILITY",NA,40.76795511,-73.982362342,"(40.76795511, -73.982362342)","2016","12","01"
"3692",275692772,"01/12/2016",109,"GRAND LARCENY",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","GYM/FITNESS FACILITY",NA,40.76795511,-73.982362342,"(40.76795511, -73.982362342)","2016","12","01"
"3693",863835534,"01/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"STREET",NA,40.734541643,-73.992268813,"(40.734541643, -73.992268813)","2016","12","01"
"3694",390108558,"01/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.742237852,-73.991192516,"(40.742237852, -73.991192516)","2016","12","01"
"3695",680780308,"01/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.724828205,-73.99896601,"(40.724828205, -73.99896601)","2016","12","01"
"3696",750805302,"01/12/2016",232,"POSSESSION OF STOLEN PROPERTY",490,"STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.787761487,-73.947462004,"(40.787761487, -73.947462004)","2016","12","01"
"3697",535092445,"01/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",749,"VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.711389864,-74.000106051,"(40.711389864, -74.000106051)","2016","12","01"
"3698",672691589,"01/12/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE",NA,NA,40.72601663,-73.996285351,"(40.72601663, -73.996285351)","2016","12","01"
"3699",396633666,"01/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.75111205,-73.975249419,"(40.75111205, -73.975249419)","2016","12","01"
"3700",372598457,"01/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","COMMERCIAL BUILDING",NA,40.723636973,-73.998298598,"(40.723636973, -73.998298598)","2016","12","01"
"3701",269621242,"01/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.7986333,-73.941620371,"(40.7986333, -73.941620371)","2016","12","01"
"3702",267098039,"01/12/2016",109,"GRAND LARCENY",402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.768001981,-73.983791944,"(40.768001981, -73.983791944)","2016","12","01"
"3703",522722671,"01/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.835784572,-73.944623378,"(40.835784572, -73.944623378)","2016","12","01"
"3704",452136034,"01/12/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",661,"LEWDNESS,PUBLIC","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.757915693,-73.98929902,"(40.757915693, -73.98929902)","2016","12","01"
"3705",888401890,"01/12/2016",343,"THEFT OF SERVICES",475,"UNAUTH. SALE OF TRANS. SERVICE","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.79481676,-73.944408254,"(40.79481676, -73.944408254)","2016","12","01"
"3706",495747462,"01/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.779843504,-73.955339747,"(40.779843504, -73.955339747)","2016","12","01"
"3707",763572096,"01/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.788721243,-73.939996774,"(40.788721243, -73.939996774)","2016","12","01"
"3708",164360445,"01/12/2016",109,"GRAND LARCENY",425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","DOCTOR/DENTIST OFFICE",NA,40.760601688,-73.968333252,"(40.760601688, -73.968333252)","2016","12","01"
"3709",408050768,"01/12/2016",109,"GRAND LARCENY",403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.794515091,-73.966323533,"(40.794515091, -73.966323533)","2016","12","01"
"3710",116339426,"01/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.822331386,-73.936689402,"(40.822331386, -73.936689402)","2016","12","01"
"3711",856904980,"01/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE-HOUSE",NA,40.81471223,-73.942274612,"(40.81471223, -73.942274612)","2016","12","01"
"3712",313173709,"01/12/2016",109,"GRAND LARCENY",412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.737264403,-74.008232368,"(40.737264403, -74.008232368)","2016","12","01"
"3713",173511003,"01/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.808002994,-73.94005525,"(40.808002994, -73.94005525)","2016","12","01"
"3714",197142357,"01/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.754119792,-73.990212802,"(40.754119792, -73.990212802)","2016","12","01"
"3715",601440654,"01/12/2016",105,"ROBBERY",361,"ROBBERY,BANK","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.739572936,-73.995234495,"(40.739572936, -73.995234495)","2016","12","01"
"3716",445363604,"01/12/2016",109,"GRAND LARCENY",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.75992387,-73.968824493,"(40.75992387, -73.968824493)","2016","12","01"
"3717",938864483,"01/12/2016",111,"POSSESSION OF STOLEN PROPERTY",494,"STOLEN PROPERTY 2,1,POSSESSION","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.773880982,-73.982223576,"(40.773880982, -73.982223576)","2016","12","01"
"3718",672871716,"01/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","HOSPITAL",NA,40.78556509,-73.946142079,"(40.78556509, -73.946142079)","2016","12","01"
"3719",312810125,"01/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","PARK/PLAYGROUND","TANAHEY PLAYGROUND",40.710404392,-73.995178867,"(40.710404392, -73.995178867)","2016","12","01"
"3720",492440380,"01/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.788034638,-73.976886023,"(40.788034638, -73.976886023)","2016","12","01"
"3721",177580001,"01/12/2016",112,"THEFT-FRAUD",739,"FRAUD,UNCLASSIFIED-FELONY","ATTEMPTED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.835407739,-73.948815692,"(40.835407739, -73.948815692)","2016","12","01"
"3722",661346784,"01/12/2016",236,"DANGEROUS WEAPONS",782,"WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","PUBLIC SCHOOL",NA,40.785777977,-73.974557647,"(40.785777977, -73.974557647)","2016","12","01"
"3723",666745689,"01/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.814366077,-73.936451319,"(40.814366077, -73.936451319)","2016","12","01"
"3724",145215759,"01/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.863997218,-73.924889012,"(40.863997218, -73.924889012)","2016","12","01"
"3725",537985215,"01/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND","RIVERSIDE PARK",40.803570733,-73.969121914,"(40.803570733, -73.969121914)","2016","12","01"
"3726",297238769,"01/12/2016",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.795119497,-73.946127126,"(40.795119497, -73.946127126)","2016","12","01"
"3727",878419394,"01/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",748,"CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.822937021,-73.940052637,"(40.822937021, -73.940052637)","2016","12","01"
"3728",490171045,"01/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.816004512,-73.941319728,"(40.816004512, -73.941319728)","2016","12","01"
"3729",852458890,"01/12/2016",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.769809607,-73.957635362,"(40.769809607, -73.957635362)","2016","12","01"
"3730",787950092,"01/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.777825988,-73.988707282,"(40.777825988, -73.988707282)","2016","12","01"
"3731",412809656,"01/12/2016",348,"VEHICLE AND TRAFFIC LAWS",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.819509618,-73.953582535,"(40.819509618, -73.953582535)","2016","12","01"
"3732",445908641,"01/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.733279314,-73.999813819,"(40.733279314, -73.999813819)","2016","12","01"
"3733",314736661,"01/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.715264307,-74.016346027,"(40.715264307, -74.016346027)","2016","12","01"
"3734",212947497,"01/12/2016",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.786731898,-73.941132468,"(40.786731898, -73.941132468)","2016","12","01"
"3735",119649489,"01/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.757317199,-73.98788056,"(40.757317199, -73.98788056)","2016","12","01"
"3736",331264346,"01/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.728615975,-74.000059175,"(40.728615975, -74.000059175)","2016","12","01"
"3737",484618838,"01/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.728615975,-74.000059175,"(40.728615975, -74.000059175)","2016","12","01"
"3738",811073483,"01/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BAR/NIGHT CLUB",NA,40.759113636,-73.966904537,"(40.759113636, -73.966904537)","2016","12","01"
